area;ciudad;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;plan_muestreo;fexp
1;160150;008;008;242;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;1163;56,8891773626259
1;160150;008;008;242;3;1;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;1;3;1;1163;56,8891773626259
1;160150;010;004;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1163;58,4529567148294
1;160150;010;004;172;2;1;3;1;3;3;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;3;1;3;1;1163;58,4529567148294
1;160150;010;004;172;3;1;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1163;58,4529567148294
1;160150;010;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1163;58,4529567148294
1;160150;010;004;182;2;1;3;2;1;1;1;1;2;2;1;1;3;3;2;3;2;2;2;2;2;2;2;2;2;1163;58,4529567148294
1;160150;010;004;182;3;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;1;1163;58,4529567148294
1;160150;010;004;232;1;1;3;1;3;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;3;3;1163;58,4529567148294
1;160150;010;004;232;3;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1163;58,4529567148294
1;160150;010;004;242;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;3;1;1163;58,4529567148294
1;160150;010;004;242;2;1;1;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;2;1163;58,4529567148294
1;160150;010;004;242;3;1;3;2;3;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;1;1163;58,4529567148294
1;160150;010;009;172;1;1;2;2;2;2;2;2;2;2;1;2;3;2;2;2;3;3;2;2;2;2;2;2;2;1163;151,660230492044
1;160150;010;009;172;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;3;3;1163;151,660230492044
1;160150;010;009;172;3;1;2;2;2;2;3;2;2;2;1;2;3;2;2;2;3;2;2;2;2;2;2;3;2;1163;151,660230492044
1;160150;010;009;182;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;1163;151,660230492044
1;160150;010;009;182;2;1;2;2;3;2;2;2;3;2;2;3;3;3;2;2;3;2;2;2;2;1;1;2;1;1163;151,660230492044
1;160150;010;009;182;3;1;2;2;1;1;3;2;2;2;2;2;3;2;2;3;3;2;2;2;2;3;3;3;1;1163;151,660230492044
1;160150;010;009;232;1;1;3;2;3;1;3;2;2;2;2;2;3;3;2;2;2;3;2;2;2;2;2;2;2;1163;151,660230492044
1;160150;010;009;232;2;1;2;2;2;2;3;2;3;3;2;2;3;3;3;2;3;3;2;2;2;2;2;1;1;1163;151,660230492044
1;160150;010;009;232;3;1;2;3;1;1;1;1;2;2;2;2;3;2;1;2;2;2;2;2;2;2;3;3;3;1163;151,660230492044
1;160150;010;009;242;1;1;2;2;2;2;3;2;2;2;2;3;3;2;2;2;3;3;2;2;2;2;1;2;2;1163;151,660230492044
1;160150;010;009;242;3;1;1;2;3;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1163;151,660230492044
1;160150;010;009;242;4;1;2;1;2;2;3;2;3;2;1;2;3;3;3;2;3;3;2;2;2;1;1;1;1;1163;151,660230492044
1;160150;010;011;172;1;1;1;2;1;1;3;2;3;1;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1163;91,6699151209091
1;160150;010;011;172;2;1;2;1;2;2;2;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;1163;91,6699151209091
1;160150;010;011;172;3;1;2;2;2;2;3;2;2;2;2;2;3;3;2;3;3;2;2;2;2;2;2;3;2;1163;91,6699151209091
1;160150;010;011;182;1;1;2;2;2;2;3;2;2;3;2;2;3;3;3;2;3;2;2;2;2;2;2;3;2;1163;91,6699151209091
1;160150;010;011;182;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1163;91,6699151209091
1;160150;010;011;182;3;1;1;1;1;1;3;2;3;2;2;2;3;2;3;3;3;3;2;2;2;2;2;3;3;1163;91,6699151209091
1;160150;010;011;232;1;1;2;2;2;2;3;2;2;2;2;2;3;3;2;3;3;2;2;2;2;2;2;3;2;1163;91,6699151209091
1;160150;010;011;232;2;1;2;2;2;2;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;3;1163;91,6699151209091
1;160150;010;011;232;3;1;2;1;2;2;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;1;1163;91,6699151209091
1;160150;010;011;242;1;1;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;3;1163;91,6699151209091
1;160150;010;011;242;2;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;1;1163;91,6699151209091
1;160150;010;011;242;3;1;1;1;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;1;1163;91,6699151209091
2;160150;999;009;172;1;1;2;1;1;1;3;1;3;1;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2161;28,696946072356
2;160150;999;009;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2161;28,696946072356
2;160150;999;009;172;3;1;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2161;28,696946072356
2;160150;999;009;182;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;2161;28,696946072356
2;160150;999;009;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2161;28,696946072356
2;160150;999;009;182;3;1;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2161;28,696946072356
2;160150;999;009;232;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2161;28,696946072356
2;160150;999;009;232;2;1;3;3;3;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;2;2161;28,696946072356
2;160150;999;009;232;3;1;3;1;3;2;3;2;3;2;2;1;3;3;2;2;3;3;2;1;2;3;2;1;1;2161;28,696946072356
2;160150;999;009;242;2;1;2;2;2;2;2;1;3;3;3;3;2;2;2;1;3;2;2;2;2;3;2;1;2;2161;28,696946072356
2;160150;999;009;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;28,696946072356
2;160150;999;009;242;4;1;2;3;2;2;2;2;2;2;1;2;2;2;3;3;2;2;2;2;2;2;1;3;2;2161;28,696946072356
2;160152;001;001;172;1;1;1;1;1;1;2;2;3;2;2;3;3;3;2;1;1;1;2;2;1;2;2;2;2;2161;34,0363870820363
2;160152;001;001;172;2;1;2;2;2;2;3;2;3;2;2;2;3;2;3;3;3;3;2;2;1;2;2;2;2;2161;34,0363870820363
2;160152;001;001;172;4;1;2;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;2;3;2161;34,0363870820363
2;160152;001;001;182;1;1;2;2;2;2;2;2;3;2;3;3;3;3;2;1;3;3;2;2;2;2;2;2;2;2161;34,0363870820363
2;160152;001;001;182;2;1;2;1;2;1;3;2;3;1;3;3;3;3;2;1;2;1;2;2;1;2;1;2;1;2161;34,0363870820363
2;160152;001;001;182;4;1;2;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2161;34,0363870820363
2;160152;001;001;232;1;1;2;1;2;2;3;2;3;3;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2161;34,0363870820363
2;160152;001;001;232;2;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2161;34,0363870820363
2;160152;001;001;232;3;1;2;2;2;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2161;34,0363870820363
2;160152;001;001;242;1;1;3;3;2;3;3;2;3;2;3;3;3;3;2;2;3;3;2;2;1;2;2;2;2;2161;34,0363870820363
2;160152;001;001;242;2;1;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2161;34,0363870820363
2;160152;001;001;242;3;1;2;2;2;2;3;2;3;2;2;2;3;3;2;1;2;1;2;2;2;2;2;2;2;2161;34,0363870820363
2;160154;999;004;172;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;242;1;1;2;2;2;2;3;1;2;2;3;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2161;29,7652588817872
2;160154;999;004;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160154;999;004;242;4;1;3;2;3;2;3;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,7652588817872
2;160156;999;022;172;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2163;165,746748628067
2;160156;999;022;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160156;999;022;172;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2163;165,746748628067
2;160156;999;022;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160156;999;022;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2163;165,746748628067
2;160156;999;022;232;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;1;1;2;1;2;1;1;2163;165,746748628067
2;160156;999;022;232;3;1;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2163;165,746748628067
2;160156;999;022;232;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160156;999;022;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160156;999;022;242;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160156;999;022;242;3;1;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;165,746748628067
2;160162;999;015;172;1;1;3;3;2;1;2;2;2;2;3;2;2;2;2;3;2;2;2;2;2;3;3;2;3;2163;26,9300276963939
2;160162;999;015;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;182;1;1;3;2;1;1;2;3;2;2;1;2;2;2;3;2;3;2;2;2;2;3;2;3;2;2163;26,9300276963939
2;160162;999;015;182;2;1;3;2;3;2;2;3;2;2;2;2;2;2;1;1;2;2;2;2;2;3;3;3;3;2163;26,9300276963939
2;160162;999;015;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160162;999;015;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2163;26,9300276963939
2;160163;001;001;172;1;1;1;1;2;2;3;2;3;2;3;3;3;3;2;2;3;3;2;2;1;3;1;3;3;2161;29,8139638588997
2;160163;001;001;172;2;1;2;2;2;2;3;2;3;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;3;2161;29,8139638588997
2;160163;001;001;172;3;1;2;2;1;1;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;2;3;3;2161;29,8139638588997
2;160163;001;001;182;1;1;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2161;29,8139638588997
2;160163;001;001;182;2;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;3;2161;29,8139638588997
2;160163;001;001;182;3;1;2;3;3;3;3;2;3;3;3;3;3;3;2;2;3;3;2;2;2;3;3;3;3;2161;29,8139638588997
2;160163;001;001;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;29,8139638588997
2;160163;001;001;232;3;1;2;2;2;2;3;2;3;2;3;3;3;3;2;1;2;3;2;2;2;2;2;3;3;2161;29,8139638588997
2;160163;001;001;232;4;1;2;1;2;1;2;2;2;1;2;2;3;3;2;1;2;1;2;2;2;2;2;2;3;2161;29,8139638588997
2;160163;001;001;242;1;1;2;3;2;1;2;2;1;2;2;2;3;3;2;1;2;2;2;2;2;2;2;2;2;2161;29,8139638588997
2;160163;001;001;242;2;1;2;2;2;2;3;2;3;2;3;3;3;3;2;1;3;3;2;2;2;2;3;2;2;2161;29,8139638588997
2;160163;001;001;242;3;1;2;2;2;2;3;2;3;2;3;3;3;3;2;2;3;3;2;2;2;2;2;2;2;2161;29,8139638588997
2;160164;999;003;172;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2161;61,1081065348748
2;160164;999;003;172;2;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;172;3;1;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2161;61,1081065348748
2;160164;999;003;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;232;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2161;61,1081065348748
2;160164;999;003;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160164;999;003;242;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2161;61,1081065348748
2;160164;999;003;242;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;61,1081065348748
2;160165;001;001;172;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;1;1;1;2161;113,774250989192
2;160165;001;001;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2161;113,774250989192
2;160165;001;001;172;3;1;3;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2161;113,774250989192
2;160165;001;001;182;1;1;2;2;1;2;2;2;2;2;2;2;3;2;3;3;3;3;2;2;2;2;2;3;3;2161;113,774250989192
2;160165;001;001;182;3;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;113,774250989192
2;160165;001;001;182;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;113,774250989192
2;160165;001;001;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2161;113,774250989192
2;160165;001;001;232;2;1;3;2;3;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2161;113,774250989192
2;160165;001;001;232;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;2;2161;113,774250989192
2;160165;001;001;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;113,774250989192
2;160165;001;001;242;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2;2;2161;113,774250989192
2;160165;001;001;242;3;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2161;113,774250989192
2;160165;999;004;172;1;1;2;2;3;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2161;30,4370339932644
2;160165;999;004;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2161;30,4370339932644
2;160165;999;004;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;30,4370339932644
2;160165;999;004;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2161;30,4370339932644
2;160165;999;004;182;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2161;30,4370339932644
2;160165;999;004;182;4;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2161;30,4370339932644
2;160165;999;004;232;1;1;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;1;2161;30,4370339932644
2;160165;999;004;232;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2161;30,4370339932644
2;160165;999;004;232;3;1;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2161;30,4370339932644
2;160165;999;004;242;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2161;30,4370339932644
2;160165;999;004;242;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2161;30,4370339932644
2;160165;999;004;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2161;30,4370339932644
2;160166;001;001;172;1;1;2;2;2;2;2;1;3;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2161;30,9342378246543
2;160166;001;001;172;2;1;2;3;2;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;2;2;2;3;2161;30,9342378246543
2;160166;001;001;172;4;1;2;2;2;2;2;2;3;1;2;2;3;2;3;3;3;3;2;2;2;2;2;3;2;2161;30,9342378246543
2;160166;001;001;182;1;1;2;2;2;2;3;2;3;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2161;30,9342378246543
2;160166;001;001;182;2;1;2;2;2;2;2;2;2;2;2;3;2;2;3;3;3;3;2;2;2;2;2;1;2;2161;30,9342378246543
2;160166;001;001;182;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;2;2;2;3;3;3;3;2161;30,9342378246543
2;160166;001;001;232;1;1;2;3;2;3;2;2;3;3;2;3;3;2;2;3;3;3;2;2;2;2;2;3;2;2161;30,9342378246543
2;160166;001;001;232;2;1;2;2;2;2;3;2;3;2;3;3;3;3;3;3;2;1;2;2;1;2;2;2;2;2161;30,9342378246543
2;160166;001;001;232;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;1;3;3;3;3;2161;30,9342378246543
2;160166;001;001;242;1;1;2;2;2;2;3;2;3;2;3;3;3;3;2;2;3;3;2;2;2;2;2;2;2;2161;30,9342378246543
2;160166;001;001;242;2;1;3;1;1;2;3;2;3;2;3;2;2;2;3;3;3;2;2;2;1;3;2;3;3;2161;30,9342378246543
2;160166;001;001;242;4;1;2;2;2;2;3;2;3;2;3;3;3;3;2;1;2;1;2;2;2;2;2;2;2;2161;30,9342378246543
2;160251;999;001;172;1;1;2;2;3;3;2;2;3;2;2;1;3;2;2;2;3;3;2;2;2;3;2;3;2;2161;30,024869508752
2;160251;999;001;172;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2161;30,024869508752
2;160251;999;001;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2161;30,024869508752
2;160251;999;001;182;1;1;3;2;1;2;2;2;3;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2161;30,024869508752
2;160251;999;001;182;3;1;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2161;30,024869508752
2;160251;999;001;232;1;1;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1;3;2;2;2;2161;30,024869508752
2;160251;999;001;232;2;1;2;1;2;2;2;2;2;1;1;1;3;2;2;2;3;2;2;2;2;1;1;1;1;2161;30,024869508752
2;160251;999;001;232;4;1;3;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2161;30,024869508752
2;160251;999;001;242;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;2;2;2;2;1;2;2;2161;30,024869508752
2;160251;999;001;242;2;1;1;2;3;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2;3;2161;30,024869508752
2;160251;999;001;242;3;1;3;1;1;3;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2161;30,024869508752
1;160252;001;006;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1161;64,1152344977998
1;160252;001;006;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1161;64,1152344977998
1;160252;001;006;172;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1161;64,1152344977998
1;160252;001;006;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;1161;64,1152344977998
1;160252;001;006;182;2;1;2;2;1;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;1161;64,1152344977998
1;160252;001;006;182;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;2;3;3;1161;64,1152344977998
1;160252;001;006;232;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1161;64,1152344977998
1;160252;001;006;232;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1161;64,1152344977998
1;160252;001;006;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;3;2;1161;64,1152344977998
1;160252;001;006;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1161;64,1152344977998
1;160252;001;006;242;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1161;64,1152344977998
1;160252;001;006;242;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1;3;3;2;2;1161;64,1152344977998
1;160252;001;007;172;1;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1161;55,7455630286732
1;160252;001;007;172;2;1;2;2;1;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;1;3;3;1161;55,7455630286732
1;160252;001;007;172;3;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1161;55,7455630286732
1;160252;001;007;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1161;55,7455630286732
1;160252;001;007;182;2;1;1;1;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2;2;2;2;1161;55,7455630286732
1;160252;001;007;182;3;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;1161;55,7455630286732
1;160252;001;007;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1161;55,7455630286732
1;160252;001;007;232;2;1;3;2;3;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;2;2;3;2;1161;55,7455630286732
1;160252;001;007;232;3;1;3;2;1;2;3;2;2;2;1;2;2;2;3;2;3;2;2;2;2;2;3;3;3;1161;55,7455630286732
1;160252;001;007;242;1;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1161;55,7455630286732
1;160252;001;007;242;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1;1;2;3;3;2;1161;55,7455630286732
1;160252;001;007;242;4;1;3;2;3;2;2;2;3;3;1;2;2;2;3;2;3;2;2;2;2;3;2;2;2;1161;55,7455630286732
1;160252;001;010;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1;2;2;1161;52,1449736281473
1;160252;001;010;172;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;1;2;2;1161;52,1449736281473
1;160252;001;010;172;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;1;2;1;1161;52,1449736281473
1;160252;001;010;182;1;1;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;1;3;1;1161;52,1449736281473
